sku,inventory_units_on_hand,reorder_point,reorder_shortfall,supplier_on_time_delivery,demand_variability_cov,lead_time_days,safety_stock,on_hand_stock_value
54186.82985,1716,1742.13,26.13,0.7000,0.5600,23,387.89,68835.04
30492.923,23,49.04,26.04,1.0000,0.6600,6,12.64,219.35
77704.06654,31,56.95,25.95,0.7700,2.5600,31,34.22,603.65
99849.03071,55,80.68,25.68,0.8200,1.1900,23,32.38,1048.66
86262.20054,16,41.55,25.55,1.0000,1.2700,5,17.38,108.27
32256.65625,9,34.29,25.29,0.8200,0.7300,4,9.62,235.74
54473.7405,11,36.19,25.19,0.8200,0.8400,23,11.35,1121.69
2199.098984,14,38.87,24.87,0.7000,0.8000,5,11.74,111.91
22099.88081,14,38.81,24.81,0.8400,0.2500,26,3.45,131.49
65502.95564,12,36.73,24.73,0.8200,0.8600,30,11.73,1104.98
2018.018446,23,47.57,24.57,1.0000,1.3400,25,20.57,7308.26
99578.02335,10,34.53,24.53,0.8200,0.7300,23,9.69,1536.22
18407.77463,10,34.42,24.42,0.8700,0.2500,16,3.06,89.63
43977.12847,11,35.26,24.26,1.0000,0.8600,16,11.26,68.99
41308.8366,59,82.95,23.95,0.8800,1.9500,4,44.07,958.95
84010.94264,16,39.90,23.90,1.0000,1.0000,35,14.23,1138.57
57354.62085,522,545.75,23.75,0.9700,0.5700,29,123.51,7359.34
33525.41556,20,43.58,23.58,0.7600,2.1800,23,24.41,398.41
18008.97887,71,94.44,23.44,1.0000,0.9200,16,31.72,994.24
42665.16393,11,34.28,23.28,1.0000,1.2900,15,14.48,1634.05
31820.58673,34,57.08,23.08,1.0000,1.3400,30,24.68,1070.81
39698.91211,16,39.07,23.07,1.0000,1.0300,23,14.23,2336.81
82534.17776,24,46.89,22.89,1.0000,0.6300,21,11.61,287.94
14288.30803,17,39.81,22.81,1.0000,0.6500,6,10.13,303.89
87129.24137,14,36.70,22.70,1.0000,0.7300,44,10.30,185.43
7222.37229,10,32.47,22.47,1.0000,0.8000,8,9.81,80.53
95932.29197,5,27.44,22.44,1.0000,0.2500,6,2.44,31.03
97900.13584,7,29.43,22.43,0.9000,0.1800,3,1.53,64.22
19252.2782,21,43.34,22.34,0.8500,1.3400,5,18.74,2332.60
97104.28322,98,120.33,22.33,1.0000,1.0200,160,43.53,1624.72
7345.440177,23,45.29,22.29,1.0000,1.5200,5,21.09,802.37
77196.3111,36,58.27,22.27,1.0000,1.4000,36,25.87,563.76
98139.37454,3,25.11,22.11,1.0000,0.2500,12,2.23,168.84
97924.44464,378,399.84,21.84,1.0000,0.2500,66,35.52,3574.64
36000.41446,24,45.81,21.81,1.0000,1.4100,16,20.42,1564.83
36540.19919,13,34.67,21.67,0.7000,0.8000,5,10.47,68.22
73183.07634,15,36.49,21.49,0.7700,0.7700,43,10.69,186.82
48155.2649,5,26.34,21.34,0.7100,0.2500,16,2.34,56.82
84231.26987,16,37.34,21.34,0.8200,0.9400,5,12.74,401.15
1438.094411,5,26.34,21.34,1.0000,0.2500,16,2.34,25.93
16289.3966,44,65.29,21.29,0.8500,1.4500,21,29.59,281.98
23682.79807,54,75.14,21.14,0.9000,0.9800,21,26.42,322.37
95065.28913,8,28.97,20.97,1.0000,0.4700,4,5.45,224.96
10654.13136,20,40.93,20.93,0.9400,1.1400,16,15.97,200.65
54644.76441,22,42.89,20.89,0.8000,0.9100,22,14.29,264.65
79805.55301,17,37.31,20.31,1.0000,1.0000,8,13.31,174.65
69878.49921,38,58.19,20.19,0.8500,1.3600,8,25.39,263.42
94413.99111,4,24.15,20.15,0.8200,0.2500,30,2.15,81.05
48763.90015,21,41.12,20.12,0.8500,0.9300,16,13.92,314.64
63390.61541,23,43.04,20.04,0.9400,1.9900,8,23.10,116.11
45870.41515,49,69.00,20.00,1.0000,1.0700,60,25.80,465.57
57581.14754,83,102.99,19.99,0.8600,0.2500,23,9.15,500.63
39547.29566,16,35.80,19.80,0.7700,0.7800,42,10.60,94.67
43416.42237,12,31.24,19.24,0.8500,0.9500,41,10.74,1382.95
66054.84358,4,23.18,19.18,1.0000,0.2500,16,2.06,44.59
55647.4245,27,46.04,19.04,0.7700,1.0600,62,17.10,587.77
51368.02512,31,50.04,19.04,0.9400,0.8700,8,16.12,340.88
9615.943625,4,22.83,18.83,1.0000,0.2500,16,2.03,147.42
84273.51019,26,44.66,18.66,1.0000,1.6800,21,21.98,215.70
12080.64616,76,94.60,18.60,0.8800,2.3300,16,54.60,579.66
34368.34819,10,28.58,18.58,0.8800,0.8000,8,8.63,93.79
99727.35474,10,28.58,18.58,1.0000,0.8000,8,8.63,79.47
2080.125369,15,33.46,18.46,0.8300,1.4200,6,14.98,144.45
34854.65502,40,58.34,18.34,1.0000,2.5400,15,34.94,332.36
56656.19487,30,48.31,18.31,1.0000,1.2800,60,20.31,2744.28
72009.44844,4,22.22,18.22,1.0000,0.4200,3,3.72,47.85
21901.57739,11,28.97,17.97,0.7700,0.2500,8,2.57,61.07
61240.23018,40,57.95,17.95,1.0000,0.8600,17,18.51,942.22
7595.552357,8,25.72,17.72,0.9100,0.3400,3,3.40,306.50
6377.506286,4,21.51,17.51,1.0000,0.2500,49,1.91,1040.55
50997.24849,2,19.21,17.21,0.9300,0.2500,21,1.71,172.78
37091.96654,11,27.87,16.87,1.0000,1.1600,23,11.00,102.02
80866.55668,6,22.83,16.83,1.0000,0.2500,16,2.03,49.19
87767.50716,23,39.78,16.78,0.7500,0.9500,29,13.68,132.58
5477.944621,13,29.76,16.76,0.9800,1.6200,5,14.36,351.28
78230.81337,16,32.75,16.75,1.0000,2.4800,16,19.42,286.58
26415.88208,76,92.71,16.71,0.9500,0.6100,5,22.31,1039.01
76756.87989,4,20.61,16.61,0.7700,0.4000,8,3.27,115.31
52567.94807,50,66.52,16.52,0.8200,2.6600,27,40.60,16943.68
3131.117452,16,32.47,16.47,0.8200,1.1400,5,12.67,151.13
53890.45119,39,55.43,16.43,1.0000,1.0100,16,19.91,1039.35
27235.48519,5,21.40,16.40,1.0000,0.2500,15,1.90,88.82
21977.15266,10,26.05,16.05,0.7700,1.0400,11,9.55,52.10
60330.3787,91,107.05,16.05,1.0000,1.1400,8,41.77,1031.90
26425.65326,25,41.04,16.04,0.7700,1.0000,8,14.64,128.09
29259.21007,126,142.02,16.02,1.0000,1.9800,165,76.02,22174.06
28439.44014,3,18.96,15.96,1.0000,0.2500,16,1.68,58.47
25964.72027,16,31.92,15.92,0.8200,1.8500,21,16.52,116.88
29651.51183,5,20.86,15.86,1.0000,0.4300,16,3.58,265.54
76115.21441,9,24.79,15.79,1.0000,1.0900,21,9.39,166.56
36801.08852,27,42.67,15.67,1.0000,0.8800,40,13.87,290.41
39482.28093,20,35.66,15.66,1.0000,1.7000,30,17.66,408.62
26008.68048,4,19.64,15.64,1.0000,0.2500,2,1.74,24.58
18511.05158,36,51.61,15.61,0.8000,0.9400,25,17.61,259.77
19739.63902,3,18.51,15.51,1.0000,0.2500,23,1.64,64.12
22940.71126,38,53.48,15.48,0.7700,1.2800,62,22.48,979.41
14865.09325,201,216.38,15.38,0.7500,1.3400,23,93.56,1049.81
19197.77684,53,68.31,15.31,0.8300,1.5200,73,31.81,855.58
12391.62135,16,31.22,15.22,0.7700,0.9900,21,11.06,212.74
87198.89708,14,29.13,15.13,0.7500,0.8200,28,8.97,998.19
12609.24309,28,43.13,15.13,1.0000,1.1200,5,16.63,1034.12
84102.45845,10,25.05,15.05,0.7700,1.2800,11,10.53,260.57
36898.13304,69,84.00,15.00,0.8200,0.7900,16,25.12,47771.29
47774.47444,5,19.97,14.97,1.0000,0.2500,15,1.77,81.59
74026.59966,30,44.92,14.92,0.7700,0.8300,43,13.96,220.15
34296.63758,15,29.85,14.85,0.8900,1.1700,6,11.85,153.97
88599.52275,17,31.84,14.84,0.8300,1.3300,34,13.70,33956.07
11568.84245,13,27.80,14.80,0.7700,1.4400,8,12.55,81.02
86427.24351,5,19.76,14.76,0.9400,0.2500,30,1.76,29.74
87976.94761,19,33.59,14.59,1.0000,1.7300,28,16.79,7513.60
84047.34263,10,24.46,14.46,0.7700,1.0800,8,9.20,69.38
60644.09712,21,35.37,14.37,1.0000,1.2800,41,14.87,477.18
33392.71067,8,22.35,14.35,1.0000,1.2000,16,9.02,98.19
65577.39399,21,35.33,14.33,0.7500,1.9000,28,18.53,3237.35
54367.23601,17,31.21,14.21,1.0000,1.6100,15,15.01,384.93
38645.52128,14,28.20,14.20,0.7000,0.9500,37,9.70,5013.99
37521.04229,8,22.09,14.09,0.7700,1.4700,8,10.09,173.13
34471.12391,17,31.09,14.09,1.0000,1.0000,8,11.09,184.54
14719.85298,2,15.94,13.94,1.0000,0.2500,11,1.42,41.67
78437.89751,205,218.77,13.77,0.7700,1.1000,61,83.35,3409.98
40938.78716,34,47.76,13.76,0.8200,1.2400,27,19.68,4698.91
90478.79893,34,47.75,13.75,1.0000,1.3300,16,20.55,858.55
33661.78504,131,144.72,13.72,1.0000,1.1600,5,57.12,869.30
37528.55824,35,48.64,13.64,1.0000,1.1900,28,19.52,524.63
30058.3472,34,47.57,13.57,1.0000,1.3400,30,20.57,1070.81
1465.287773,30,43.53,13.53,1.0000,1.0000,70,15.53,275.48
18814.27596,7,20.50,13.50,0.7700,0.5100,8,4.18,51.46
20838.15682,23,36.47,13.47,0.7700,1.3400,23,15.77,328.76
72252.52323,42,55.43,13.43,0.9100,0.7600,16,16.07,582.31
25454.28311,14,27.41,13.41,1.0000,0.8000,5,8.28,128.37
43497.30661,19,32.39,13.39,0.9300,0.7800,5,9.59,224.70
12950.88246,34,47.19,13.19,0.7700,1.9900,41,25.32,239.14
57896.9913,159,172.18,13.18,1.0000,1.1700,11,68.34,911.68
31126.68106,42,55.06,13.06,1.0000,0.6100,16,13.25,535.59
86221.78178,15,27.99,12.99,0.8500,0.2500,5,2.49,90.13
46022.17049,20,32.93,12.93,1.0000,0.2500,30,2.93,229.83
9888.345393,20,32.90,12.90,1.0000,1.0200,5,11.90,170.02
95171.47714,32,44.86,12.86,0.8500,1.3700,28,19.66,1186.60
89304.32349,4,16.86,12.86,1.0000,0.2500,16,1.50,44.04
27828.58878,31,43.82,12.82,1.0000,1.0600,27,16.28,1506.53
95500.49016,52,64.81,12.81,0.8400,1.8400,16,33.45,312.44
64371.93369,4586,4598.73,12.73,0.7000,0.2500,51,408.57,26702.43
783.9037727,8,20.67,12.67,0.8400,1.3400,16,8.94,248.70
78037.70635,36,48.63,12.63,0.9400,0.8200,33,14.97,3354.34
89858.93272,41,53.54,12.54,1.0000,0.9600,16,18.55,1591.78
12629.01671,14,26.53,12.53,1.0000,0.9700,37,9.26,5006.38
66104.14713,11,23.51,12.51,0.8000,0.2500,21,2.09,129.44
58947.41564,16,28.37,12.37,1.0000,1.2200,28,11.57,1398.11
77724.02442,31,43.37,12.37,1.0000,0.9200,40,14.57,1109.01
44446.31555,16,28.29,12.29,1.0000,1.3500,30,12.29,319.08
18554.01969,6,18.17,12.17,1.0000,0.2500,23,1.61,46.69
38731.46507,3,15.15,12.15,1.0000,0.2500,23,1.35,34.19
27348.24635,8,20.10,12.10,0.8200,0.7400,27,5.70,4196.44
82028.90622,144,156.03,12.03,0.9600,1.2200,5,63.63,961.45
31340.14649,6,17.86,11.86,0.7000,0.8000,5,5.39,65.04
18282.02917,4,15.80,11.80,1.0000,0.2500,16,1.40,39.26
53822.56425,13,24.75,11.75,0.7700,1.9100,16,13.01,90.01
47556.58701,3,14.27,11.27,1.0000,0.2500,26,1.27,308.32
84472.29913,55,66.18,11.18,1.0000,0.5200,3,13.74,2452.08
17918.84121,2,13.17,11.17,1.0000,0.2500,30,1.17,1484.21
24189.22483,4,15.12,11.12,0.7500,0.7400,5,4.29,132.85
24990.97608,7,18.11,11.11,0.7700,0.8300,8,5.63,202.46
90957.94537,2,13.04,11.04,0.9100,0.2500,11,1.16,54.84
46724.82287,18,29.02,11.02,0.9000,1.0000,8,10.35,99.24
98043.10893,27,38.02,11.02,1.0000,1.4600,6,17.30,198.67
38857.4034,9,20.00,11.00,1.0000,0.5800,5,4.60,82.24
35470.91724,15,25.99,10.99,1.0000,0.2500,16,2.31,181.14
91032.29837,104,114.92,10.92,0.9300,0.7600,16,33.32,1394.88
56878.11327,8,18.86,10.86,0.8700,0.7200,2,5.23,319.51
33788.86995,30,40.82,10.82,0.7700,1.3200,50,17.49,154.39
25223.15719,98,108.82,10.82,0.8800,0.6900,8,29.14,876.37
49639.77433,7,17.64,10.64,0.7700,2.7900,8,10.97,1411.15
2838.435689,12,22.62,10.62,1.0000,0.6800,16,5.98,245.51
97447.0433,135,145.53,10.53,0.8500,1.8200,23,74.69,1084.42
68540.27611,17,27.53,10.53,1.0000,0.2500,19,2.45,166.72
86793.40418,5,15.52,10.52,0.7000,0.8000,5,4.69,56.65
43920.82602,8,18.47,10.47,1.0000,1.0000,11,6.59,199.16
5364.083202,34,44.40,10.40,1.0000,1.3400,30,19.20,917.19
49840.64111,7,17.32,10.32,0.7700,1.4300,13,7.79,272.36
57244.61443,3,13.32,10.32,1.0000,0.2500,26,1.18,566.32
54641.93821,6,16.30,10.30,1.0000,0.8800,15,5.30,864.60
139.8523217,41,51.26,10.26,0.9800,1.5600,26,24.22,4523.66
40066.64533,10,20.10,10.10,0.7700,0.7400,16,5.70,63.60
12533.72729,6,16.05,10.05,1.0000,1.3000,3,6.81,456.29
14394.16336,149,159.01,10.01,1.0000,0.7000,28,43.09,1031.80
36412.69172,16,25.93,9.93,1.0000,1.2300,17,10.63,119.45
86267.46835,10,19.86,9.86,0.7700,1.0600,8,7.38,71.46
45879.09284,5,14.86,9.86,1.0000,0.4200,4,2.49,43.03
69987.86978,11,20.84,9.84,1.0000,1.0800,26,7.84,542.79
76253.80621,31,40.83,9.83,0.7000,0.1600,11,1.67,426.85
15456.07562,30,39.83,9.83,1.0000,0.8700,90,12.83,15429.49
71993.10907,4,13.81,9.81,0.8500,0.8100,16,4.21,1154.87
61599.13697,7,16.80,9.80,0.7700,0.7700,11,4.92,45.40
38681.85219,19,28.80,9.80,1.0000,1.6000,30,13.80,528.81
13825.92566,11,20.79,9.79,0.7700,1.3200,11,8.91,222.32
56062.73383,10,19.73,9.73,0.8200,0.9400,26,6.73,62939.76
62578.56097,27,36.71,9.71,0.8300,1.0100,6,13.19,167.43
7788.562856,10,19.59,9.59,0.8400,1.0000,6,6.99,159.43
93549.10259,4,13.56,9.56,1.0000,0.6800,4,3.59,412.26
81640.24882,69,78.54,9.54,0.9700,1.5000,16,36.30,371.50
94298.91717,16,25.44,9.44,0.8500,0.9700,23,8.88,373.04
1390.773049,16,25.32,9.32,1.0000,0.5100,16,5.16,147.32
93388.69442,11,20.29,9.29,0.8500,1.0100,10,7.29,134.06
73436.20737,72,81.24,9.24,0.8500,1.0600,23,30.18,2507.60
15232.50738,31,40.24,9.24,1.0000,1.8500,16,20.82,341.39
87621.46342,14,23.22,9.22,0.9000,0.7500,3,6.66,149.59
76619.94459,3,12.18,9.18,0.7700,0.2500,8,1.08,84.45
32263.1607,25,34.17,9.17,1.0000,0.9000,13,11.29,1017.00
57501.49233,42,51.16,9.16,0.8200,1.1400,30,19.96,917.93
27165.81733,5,14.15,9.15,1.0000,1.1800,3,5.65,146.46
79018.36345,8,17.14,9.14,0.7500,1.4000,5,7.61,51.27
58470.64716,23,32.08,9.08,1.0000,1.0600,16,11.92,1195.02
52795.08937,12,21.01,9.01,1.0000,1.2300,31,8.61,1120.49
4511.179675,4,12.98,8.98,1.0000,0.4900,3,2.54,85.04
28155.9807,83,91.93,8.93,0.9200,1.1700,44,36.49,18227.80
46546.61843,6,14.91,8.91,0.7700,1.2300,12,6.11,59.18
30363.57703,1,9.88,8.88,0.9500,0.2500,6,0.88,21.75
4089.249082,2,10.76,8.76,1.0000,0.2500,21,0.96,56.95
53279.26493,16,24.75,8.75,0.8500,1.3500,30,10.75,277.16
76119.6571,18,26.75,8.75,0.8500,1.1000,23,10.19,409.23
80571.43174,12,20.72,8.72,1.0000,1.9900,16,11.12,354.79
80344.90305,8,16.69,8.69,1.0000,0.2900,3,1.81,91.26
25867.0554,40,48.62,8.62,1.0000,2.5400,15,29.12,291.56
22667.03678,43,51.62,8.62,1.0000,1.6000,16,24.74,516.81
43993.27283,6,14.61,8.61,0.7000,0.8000,5,4.41,544.66
44375.94425,11,19.60,8.60,1.0000,1.8000,16,10.00,225.46
32339.82367,6,14.51,8.51,0.7700,2.0200,8,7.84,107.29
53779.00665,31,39.47,8.47,0.7700,1.2800,22,16.59,268.73
59822.64397,8,16.38,8.38,1.0000,0.9200,6,5.50,101.32
2893.488088,146,154.37,8.37,0.8800,0.5900,29,36.05,3682.53
44413.41443,4,12.29,8.29,1.0000,0.2500,21,1.09,19.31
65445.767,14,22.28,8.28,1.0000,1.3500,6,9.68,112.04
20515.10297,11,19.26,8.26,0.7700,0.8000,16,5.82,61.12
66159.28149,64,72.22,8.22,1.0000,0.4400,16,12.70,547.86
94247.97473,11,19.19,8.19,1.0000,1.7300,16,9.59,231.75
62332.91036,34,42.14,8.14,1.0000,1.3300,16,18.14,1028.99
40644.05282,8,16.05,8.05,0.7000,0.8000,5,4.85,71.17
3741.109181,17,25.05,8.05,0.9900,1.8000,23,12.78,115.01
76231.03342,23,30.95,7.95,0.7700,2.0000,11,16.65,452.38
13083.50333,10,17.91,7.91,0.7000,0.8000,5,5.41,70.29
26543.223,8,15.91,7.91,0.7700,1.4700,8,7.27,233.06
58730.32383,3,10.87,7.87,1.0000,0.2500,11,0.97,27.64
23693.3684,2,9.80,7.80,1.0000,0.1900,3,0.56,75.53
89604.23049,13,20.76,7.76,0.7700,1.5200,8,9.67,104.28
12707.54855,139,146.76,7.76,1.0000,0.6200,16,35.83,1229.85
85652.9908,7,14.58,7.58,1.0000,0.8900,5,4.78,269.61
28643.91352,5,12.54,7.54,0.7700,1.0000,11,4.47,27.94
620.6222247,3,10.54,7.54,0.7800,0.2500,16,0.94,26.04
7120.092627,3,10.54,7.54,0.8200,0.2500,16,0.94,17.25
82812.70332,70,77.54,7.54,1.0000,0.6100,16,18.66,820.70
93675.6505,8,15.31,7.31,1.0000,1.2200,5,6.24,113.33
17003.45786,4,11.30,7.30,1.0000,1.2300,8,4.63,30.65
54009.31797,43,50.25,7.25,0.8200,0.6800,28,13.29,1015.25
69917.70123,8,15.18,7.18,1.0000,0.9200,12,5.10,555.13
8379.849283,52,59.07,7.07,0.7500,1.3000,5,25.07,1415.78
92110.94562,27,34.07,7.07,0.9000,0.9900,60,12.07,154.47
62746.01188,4,11.06,7.06,1.0000,1.2400,3,4.56,53.69
73991.93826,3,10.04,7.04,0.7700,0.9200,8,3.37,30.71
45713.31833,12,18.96,6.96,0.7700,1.4400,8,8.56,130.91
4972.487359,82,88.89,6.89,0.7500,0.8800,25,28.89,2499.25
28524.55907,150,156.87,6.87,0.8500,1.2300,13,64.31,835.34
95331.43224,13,19.84,6.84,1.0000,1.8400,16,10.24,733.36
89385.16644,13,19.78,6.78,0.7700,1.5400,21,9.28,260.68
23375.12566,2,8.78,6.78,1.0000,0.2500,16,0.78,80.40
70964.12009,69,75.77,6.77,0.7700,1.2800,61,31.85,833.34
92433.65716,4,10.75,6.75,0.7000,0.8000,5,3.25,20.27
21448.01887,2,8.69,6.69,1.0000,0.2500,11,0.77,51.68
21917.13829,2,8.69,6.69,1.0000,0.2500,11,0.77,119.72
26362.66432,8,14.65,6.65,1.0000,1.0500,11,5.41,268.61
51198.41152,42,48.60,6.60,1.0000,1.4700,66,22.20,239.37
70410.77463,122,128.59,6.59,0.8200,0.6200,30,31.39,14597.49
38771.24903,5,11.56,6.56,1.0000,0.8200,16,3.56,2975.38
36565.19569,2,8.56,6.56,1.0000,0.2500,6,0.76,26.04
67635.93921,9,15.54,6.54,0.7700,1.4000,8,6.90,50.18
69017.25451,174,180.54,6.54,1.0000,0.2500,35,16.04,6955.54
54527.61791,41,47.52,6.52,0.9600,0.8600,11,15.18,308.38
57719.39021,3,9.46,6.46,0.7000,0.8000,5,2.86,142.26
97338.85973,17,23.43,6.43,1.0000,1.3300,11,10.09,85.78
24318.61343,10,16.39,6.39,1.0000,1.6000,16,7.85,115.40
19715.918,3,9.37,6.37,0.7700,1.0700,8,3.50,81.67
14287.91251,13,19.35,6.35,0.7500,1.1700,5,7.68,68.25
5869.593443,9,15.32,6.32,0.7700,1.1700,11,6.08,239.57
55930.93798,1,7.32,6.32,1.0000,0.2500,8,0.65,8.10
95729.65877,7,13.27,6.27,0.7700,2.1600,8,7.40,177.60
26378.62985,5,11.17,6.17,0.7000,0.8000,5,3.37,47.98
58772.38551,5,11.06,6.06,1.0000,1.2000,11,4.46,69.20
81582.05838,13,18.93,5.93,0.9100,0.6900,11,5.07,369.21
74532.16,136,141.80,5.80,0.8500,0.2500,19,12.60,829.42
72009.69859,12,17.68,5.68,0.7500,1.4100,21,7.88,273.76
52870.46568,5,10.66,5.66,0.7700,1.4300,8,4.79,86.78
88608.29211,15,20.61,5.61,0.8900,1.6000,23,9.88,198.51
14387.29467,10,15.59,5.59,0.9100,0.8000,8,4.71,88.20
472.5036415,10,15.59,5.59,1.0000,0.8000,8,4.71,67.05
84269.57277,6,11.57,5.57,0.7500,1.3800,6,5.09,56.80
46285.29314,13,18.52,5.52,1.0000,0.9000,31,6.12,85.97
89175.46102,18,23.50,5.50,0.9400,0.6500,3,5.98,1151.19
76899.60135,40,45.37,5.37,1.0000,2.5400,15,27.17,340.52
98390.26878,3,8.34,5.34,1.0000,0.2500,19,0.74,18.93
34243.07841,13,18.26,5.26,1.0000,0.8500,18,5.78,1739.13
15199.53512,1,6.15,5.15,1.0000,0.2500,12,0.55,27.61
73648.21102,2,7.02,5.02,1.0000,0.2500,16,0.62,35.72
56381.89685,27,31.95,4.95,0.8100,1.6000,16,15.31,498.28
89251.54452,30,34.95,4.95,1.0000,1.2600,51,14.55,968.32
30587.57995,10,14.90,4.90,0.9600,1.1300,2,5.78,277.03
48754.45583,3,7.86,4.86,0.8200,0.2400,27,0.66,1178.04
5368.448754,7,11.80,4.80,1.0000,0.8700,16,3.80,34.37
92172.87215,74,78.75,4.75,0.7700,0.7800,44,23.31,1095.50
57014.25897,4,8.73,4.73,0.7700,0.8900,11,2.86,97.36
64530.52671,3,7.61,4.61,1.0000,0.2500,26,0.68,62.38
37503.0496,7,11.56,4.56,0.7300,0.8200,4,3.56,542.79
83000.8256,22,26.53,4.53,0.7700,0.9000,8,8.77,535.79
36916.6025,11,15.50,4.50,0.7700,1.4300,16,6.97,1041.12
64933.26732,2,6.44,4.44,0.7700,0.2500,8,0.57,10.19
76184.56936,8,12.44,4.44,0.9600,0.9500,6,4.28,99.90
94992.44171,6,10.41,4.41,1.0000,2.3300,6,6.01,33.17
51679.80795,18,22.39,4.39,0.7000,0.2500,5,1.99,240.90
24373.99537,53,57.35,4.35,0.9600,1.9500,16,30.47,586.41
15696.35309,4,8.31,4.31,1.0000,1.2900,8,3.51,35.26
93725.67222,187,191.28,4.28,1.0000,0.7700,46,56.04,1339.10
81266.55764,4,8.26,4.26,0.9100,1.5300,6,3.86,25.66
85361.35278,40,44.21,4.21,1.0000,0.8200,30,13.61,874.90
93398.35281,19,23.18,4.18,0.8200,0.2500,16,2.06,123.37
19029.92505,5,9.13,4.13,0.9200,0.2500,16,0.81,108.53
30898.51141,4,8.11,4.11,1.0000,1.0400,11,2.97,419.58
68106.51762,19,23.04,4.04,1.0000,1.6000,30,11.04,517.41
13480.94554,62,65.97,3.97,0.7000,1.9100,23,34.69,509.74
14561.62588,2,5.97,3.97,0.7000,0.8000,5,1.80,50.61
32713.08559,2,5.97,3.97,0.7000,0.8000,5,1.80,27.43
82987.78397,2,5.97,3.97,0.7000,0.8000,5,1.80,38.00
65498.0716,4,7.96,3.96,0.7700,0.2500,8,0.71,183.03
83455.34766,1,4.92,3.92,0.8000,0.2500,2,0.44,103.97
40785.58375,25,28.90,3.90,0.8200,0.5400,7,6.22,2246.65
35673.96558,2,5.90,3.90,0.8700,0.6900,4,1.58,107.12
1610.023411,3,6.88,3.88,0.7000,0.8000,5,2.08,29.51
65905.88381,10,13.88,3.88,0.7700,1.5000,16,6.42,57.05
37034.59859,20,23.85,3.85,0.9200,0.4300,2,4.09,262.46
26059.3633,17,20.84,3.84,0.9700,0.6300,6,5.16,129.25
38559.74417,5,8.78,3.78,0.7500,0.2500,30,0.78,68.30
41576.82015,15,18.78,3.78,1.0000,2.7300,8,11.58,3110.35
50888.71464,1,4.74,3.74,1.0000,0.2500,6,0.42,17.18
76649.33972,5,8.69,3.69,0.7000,0.8000,5,2.62,32.23
56366.72822,3,6.59,3.59,1.0000,0.2500,30,0.59,296.97
43367.37952,41,44.57,3.57,0.7500,1.8100,16,22.81,282.34
55482.66358,2,5.54,3.54,0.7700,0.7200,8,1.54,132.57
76699.4284,10,13.54,3.54,1.0000,1.5000,6,6.26,108.12
35251.07142,13,16.46,3.46,0.7700,0.7000,8,4.46,161.37
79546.86262,52,55.43,3.43,0.7500,0.7600,16,16.07,716.59
19447.59679,8,11.40,3.40,1.0000,0.6000,5,2.70,735.04
97265.62288,1,4.39,3.39,0.7700,0.2500,8,0.39,27.19
89743.47696,4,7.38,3.38,1.0000,0.2500,8,0.66,97.78
35267.43038,8,11.35,3.35,0.8800,2.3300,5,6.55,78.84
14959.28489,3,6.32,3.32,1.0000,0.2500,16,0.56,94.85
88147.35741,3,6.32,3.32,1.0000,0.2500,16,0.56,67.37
38.49898826,0,3.29,3.29,1.0000,0.2500,2,0.29,129.93
34071.13627,2,5.27,3.27,1.0000,0.2500,16,0.47,60.76
6729.404205,2,5.27,3.27,1.0000,0.2500,16,0.47,24.57
10529.6734,2,5.25,3.25,0.7000,0.8000,5,1.59,15.19
55477.94926,14,17.21,3.21,0.7700,0.2500,8,1.53,108.49
99367.07905,9,12.20,3.20,1.0000,1.2300,10,5.00,206.54
22520.01689,11,14.16,3.16,0.7700,1.0900,22,5.36,56.71
20079.17189,1,4.10,3.10,0.7700,0.2500,8,0.36,28.60
336.8691995,1,4.10,3.10,0.7700,0.2500,8,0.36,43.09
58772.0459,8,11.06,3.06,1.0000,1.4400,5,4.99,48.02
12028.39964,1,3.98,2.98,1.0000,0.2500,2,0.35,24.84
19063.58305,1,3.95,2.95,1.0000,0.2500,6,0.35,6.70
36569.78261,1,3.95,2.95,1.0000,0.2500,6,0.35,6.25
31911.81543,3,5.93,2.93,1.0000,1.1500,6,2.33,44.07
68332.61741,4,6.78,2.78,1.0000,0.5100,2,1.38,34.41
75533.75393,11,13.75,2.75,1.0000,1.4700,16,6.28,1012.43
38520.56874,2,4.72,2.72,1.0000,1.0300,5,1.72,92.21
27512.51028,4,6.71,2.71,1.0000,1.0700,5,2.51,34.91
4614.838536,9,11.69,2.69,1.0000,0.8000,8,3.53,95.59
43037.22453,4,6.68,2.68,0.8000,1.0600,5,2.48,36.75
76164.66068,2,4.68,2.68,1.0000,0.2500,16,0.42,54.68
92457.86557,2,4.68,2.68,1.0000,0.2500,16,0.42,104.99
94612.03893,2,4.68,2.68,1.0000,0.2500,16,0.42,45.34
13316.33142,4,6.60,2.60,0.7700,0.9100,11,2.20,105.88
30410.16398,2,4.57,2.57,1.0000,0.2500,4,0.41,10.99
21326.32163,0,2.49,2.49,1.0000,0.3100,3,0.29,8.14
35069.67071,8,10.48,2.48,0.7700,2.4800,8,6.21,129.57
9530.401133,8,10.48,2.48,1.0000,1.8000,11,5.35,372.75
72973.15103,4,6.48,2.48,1.0000,0.9100,6,2.16,26.89
18223.462,4,6.45,2.45,0.7000,0.8000,5,1.95,20.59
51278.72571,4,6.45,2.45,1.0000,0.9000,6,2.13,45.74
